pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CH,2026-08-05,84.8,1.84,5.91,"Kelly, Carson",608348,641778,,ball,,,,,12.0,,R,R,L,CHC,LAD,B,,,1,1,2026,1.16,0.67,2.10871167302865,2.9458662903602617,,,608324.0,2,4,Bot,,,,,,,-1.727782993998187,-123.53662439330164,-1.7774369098067062,12.201404862833428,24.644705242911183,-25.12291852477747,3.257742782,1.644094488,,,,84.2,1793.0,5.8,824646,676439,518692,500743,571970,605141,669242,681624,663656,54.69,,,,,,,,40,3,Changeup,6,1,6,1,1,6,6,1,Standard,Standard,128.0,0.0,0.049,,,,,-0.049,,5,5,0.941,0.941,31,31,31,32,3,2,7.0,2.0,7.0,1.0,2.49,1.16,-1.16,37.8,,,,,
CH,2026-08-05,84.4,2.34,5.54,"France, Ty",664034,683352,,ball,,,,,12.0,,R,R,L,AZ,SD,B,,,1,1,2026,1.17,0.45,1.2264814686553054,3.5751058456065814,,,,0,7,Top,,,,,,,-4.871377111299042,-122.7810263132425,1.0396072582571223,12.836300562030312,24.441840447317126,-28.06253384060919,3.10328084,1.566141732,,,,83.5,1658.0,5.7,825052,543510,682988,545121,694374,672695,663457,814439,682998,54.8,,,,,,,,55,3,Changeup,8,0,0,8,0,8,0,8,Standard,Standard,123.0,0.0,0.063,,,,,-0.063,,8,-8,0.996,0.004,22,31,23,32,3,2,5.0,1.0,6.0,1.0,2.75,1.17,-1.17,31.7,,,,,
FF,2026-08-05,94.0,2.29,5.72,"Neto, Zach",687263,669432,,called_strike,,,,,5.0,,R,R,L,BAL,LAA,S,,,0,0,2026,0.91,1.41,0.0742542002893926,2.5050744411727406,,,,1,6,Top,,,,,,,-7.751752051845123,-136.62429384721446,-5.593530938163638,13.133517336917633,29.96803350242063,-13.482455149975651,3.169980315,1.59980315,,,,94.4,2521.0,6.6,824806,665966,624413,702616,687952,683002,669236,681047,641933,53.93,,,,,,,,39,1,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,129.0,0.003,-0.041,,,,,0.041,,2,-2,0.81,0.1899999999999999,28,25,29,25,3,2,7.0,1.0,5.0,1.0,1.18,0.91,-0.91,21.9,,,,,
FC,2026-08-05,85.9,3.55,4.98,"McLain, Matt",680574,682052,,ball,,,,,12.0,,R,R,L,CIN,ATH,B,,,0,0,2026,0.36,0.79,1.8068136183441676,2.7224599954052358,,,,2,5,Bot,,,,,,,-4.8924874022660205,-125.06998397670785,-0.534311451401857,4.79113200917162,25.43779580006556,-24.03919311218593,3.047112861,1.537795276,,,,87.3,2279.0,7.2,824482,641680,643446,622268,695720,675961,691016,703607,671732,53.35,,,,,,,,37,1,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,143.0,0.002,0.039,,,,,-0.039,,0,0,0.515,0.515,28,26,28,27,2,1,7.0,1.0,5.0,1.0,2.3,0.36,-0.36,19.9,,,,,
FF,2026-08-05,90.3,1.72,6.01,"Kelly, Carson",608348,641778,,ball,,,,,12.0,,R,R,L,CHC,LAD,B,,,0,1,2026,0.75,1.15,1.3005518189040308,3.35483612537196,,,608324.0,2,4,Bot,,,,,,,-2.6303371120267167,-131.4997464150403,-2.9808690768738315,9.280223190567074,26.48954826223308,-18.42145058812875,3.257742782,1.644094488,,,,90.0,2076.0,5.9,824646,676439,518692,500743,571970,605141,669242,681624,663656,54.58,,,,,,,,40,2,4-Seam Fastball,6,1,6,1,1,6,6,1,Standard,Standard,140.0,0.001,0.026,,,,,-0.026,,5,5,0.94,0.94,31,31,31,32,3,2,7.0,2.0,7.0,1.0,1.63,0.75,-0.75,36.4,,,,,
FF,2026-08-05,90.8,2.4,5.45,"France, Ty",664034,683352,,foul,,,,,5.0,,R,R,L,AZ,SD,S,,,1,0,2026,0.51,1.2,0.2724826709426127,2.173251909623923,,,,0,7,Top,,,,,,,-6.348021683125945,-132.05250764426512,-4.6675432129860805,7.328148395267162,29.32644217272212,-17.29549431004997,3.10328084,1.566141732,3.0,82.0,-40.0,90.6,2252.0,6.3,825052,543510,682988,545121,694374,672695,663457,814439,682998,54.22,,,,,,,,55,2,4-Seam Fastball,8,0,0,8,0,8,0,8,Standard,Standard,137.0,0.0,-0.056,77.5,8.0,,,0.056,88.0,8,-8,0.996,0.004,22,31,23,32,3,2,5.0,1.0,6.0,1.0,1.57,0.51,-0.51,32.7,17.273310858422366,-5.9749742984274805,32.08046875200861,38.08141725469201,32.02064261561274
ST,2026-08-05,80.3,1.41,5.38,"Freeman, Freddie",518692,684007,,foul,,,,,4.0,,R,L,L,CHC,LAD,S,,,0,1,2026,-1.19,0.1,-0.4942633515964539,2.356888498639452,,,660271.0,1,5,Top,,,,,,,-1.8709771641311312,-116.98357488015569,0.0035649821370071,-10.519700424434522,22.58100932089916,-31.501857404746,3.382365486,1.706988189,222.0,77.6,53.0,80.0,2587.0,6.0,824646,608348,683737,663538,608324,621020,664023,621438,673548,54.46,,,,,,,,44,2,Sweeper,6,1,1,6,1,6,1,6,Infield shade,Standard,299.0,0.004,-0.058,69.0,6.9,,,0.058,88.0,5,-5,0.937,0.0629999999999999,32,36,33,37,3,2,5.0,1.0,6.0,2.0,3.44,-1.19,-1.19,35.3,10.488655747404868,16.15888500271994,34.32815337381793,49.881771148543045,19.62855047603629
CU,2026-08-05,83.1,0.65,6.3,"Clemens, Kody",665019,702070,,foul,,,,,14.0,,R,L,L,KC,MIN,S,,,1,2,2026,-0.08,-0.57,0.4335303538141958,1.3497064465940407,,,,2,6,Top,,,,,,,-0.3266696948141686,-121.05185112304004,-3.55016960808607,-0.7030821847830964,21.894838047590486,-37.37611597985138,3.211228675,1.620620079,3.0,86.0,-32.0,83.7,1796.0,6.5,824082,521692,695506,686681,679845,677951,686555,664728,670231,54.02,,,,,,,,41,6,Curveball,1,1,1,1,1,1,1,1,Infield shade,Standard,355.0,0.0,0.0,68.3,7.7,,,0.0,88.0,0,0,0.564,0.436,26,30,27,30,3,2,6.0,1.0,5.0,1.0,3.85,-0.08,-0.08,61.3,14.688654790109382,-14.74613582582376,33.78438744823814,28.31015619550205,40.31150263728256
SI,2026-08-05,92.9,2.14,5.69,"Frazier, Adam",624428,669432,field_out,hit_into_play,,,,,9.0,"Adam Frazier grounds out, second baseman Jackson Holliday to first baseman Pete Alonso.",R,L,L,BAL,LAA,X,4.0,ground_ball,1,0,2026,1.38,0.8,0.3394865472965118,1.6832438002553909,,,,0,6,Top,148.26,145.6,,,,,-7.676174173804385,-135.0387664559465,-6.066331234831077,18.51713004669798,29.025964438438404,-21.2046562949609,3.111179462,1.570127953,22.0,92.6,-3.0,93.6,2381.0,6.7,824806,665966,624413,702616,687952,683002,669236,681047,641933,53.79,0.26,0.247,0.0,1.0,0.0,0.0,2.0,38,2,Sinker,3,1,1,3,1,3,1,3,Standard,Standard,133.0,0.036,-0.304,67.3,6.8,,0.302,0.304,92.6,2,-2,0.774,0.2259999999999999,28,34,29,35,2,1,7.0,1.0,5.0,4.0,1.84,1.38,1.38,21.5,4.906644553552635,1.7563116247765946,45.7295843126231,27.747390648618158,24.976708346333343
FF,2026-08-05,91.6,3.35,5.2,"Hayes, Ke'Bryan",663647,682052,field_out,hit_into_play,,,,,12.0,Ke'Bryan Hayes flies out to right fielder Lawrence Butler.,R,R,L,CIN,ATH,X,9.0,fly_ball,2,2,2026,1.15,1.06,1.1398555570495907,3.512275845959262,,,,1,5,Bot,162.45,111.2,,,,,-8.20431467531423,-133.0093793533971,-0.4443343225937586,15.542533008795118,32.957935965124655,-19.87395574597115,3.166469816,1.598031496,238.0,75.8,48.0,92.8,2297.0,7.5,824482,641680,643446,622268,695720,675961,691016,703607,671732,53.02,0.089,0.094,0.0,1.0,0.0,0.0,3.0,36,5,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,124.0,-0.019,-0.235,68.8,6.9,,0.125,0.235,88.0,0,0,0.534,0.534,28,29,28,29,2,1,7.0,1.0,5.0,2.0,1.7,1.15,-1.15,22.3,10.377525361266551,8.324402517699527,15.349660754067935,50.920511486687445,32.53561592233845
FF,2026-08-05,90.5,1.27,5.39,"Freeman, Freddie",518692,684007,,foul,,,,,12.0,,R,L,L,CHC,LAD,S,,,0,0,2026,1.16,1.39,1.1622277192172912,4.008842758020196,,,660271.0,1,5,Top,,,,,,,-2.7616137738096183,-131.8460605994516,-0.3664699272680666,14.050858648945963,29.32083691773158,-16.129018195661356,3.382365486,1.706988189,94.0,48.4,22.0,90.3,2503.0,6.2,824646,608348,683737,663538,608324,621020,664023,621438,673548,54.29,,,,,,,,44,1,4-Seam Fastball,6,1,1,6,1,6,1,6,Infield shade,Standard,146.0,0.002,-0.04,24.1,3.1,,,0.04,88.0,5,-5,0.935,0.0649999999999999,32,36,33,37,3,2,5.0,1.0,6.0,2.0,1.39,1.16,1.16,37.8,-32.48232555488234,85.35394403837678,36.54745837024686,,
SV,2026-08-05,78.9,2.36,5.51,"France, Ty",664034,683352,,ball,,,,,12.0,,R,R,L,AZ,SD,B,,,0,0,2026,-1.03,-0.11,0.1808044755126499,3.884824619991343,,,,0,7,Top,,,,,,,-2.708485775302566,-114.74629485403476,3.706199801815453,-8.479905038699181,23.52526859894749,-34.167079684659704,3.10328084,1.566141732,,,,78.2,2338.0,6.1,825052,543510,682988,545121,694374,672695,663457,814439,682998,54.41,,,,,,,,55,1,Slurve,8,0,0,8,0,8,0,8,Standard,Standard,301.0,0.0,0.044,,,,,-0.044,,8,-8,0.996,0.004,22,31,23,32,3,2,5.0,1.0,6.0,1.0,3.81,-1.03,1.03,32.8,,,,,
FC,2026-08-05,88.5,1.69,6.04,"Kelly, Carson",608348,641778,,called_strike,,,,,2.0,,R,R,L,CHC,LAD,S,,,0,0,2026,0.13,0.96,-0.0424716326411146,3.375673366118708,,,608324.0,2,4,Bot,,,,,,,-4.425359475939994,-128.9353124260873,-2.3294735089098104,2.332461861075597,24.812253199225385,-21.10643965608192,3.257742782,1.644094488,,,,88.3,2299.0,5.9,824646,676439,518692,500743,571970,605141,669242,681624,663656,54.55,,,,,,,,40,1,Cutter,6,1,6,1,1,6,6,1,Standard,Standard,160.0,-0.001,-0.039,,,,,0.039,,5,5,0.941,0.941,31,31,31,32,3,2,7.0,2.0,7.0,1.0,1.92,0.13,-0.13,35.6,,,,,
CU,2026-08-05,82.6,0.81,6.36,"Clemens, Kody",665019,702070,,foul,,,,,12.0,,R,L,L,KC,MIN,S,,,1,2,2026,-0.42,-0.9,0.0656177028635403,3.539600090609027,,,,2,6,Top,,,,,,,-0.8592344010487991,-120.37557501321626,2.029077781933319,-3.897085222279637,22.287480743066848,-41.53221401569603,3.211228675,1.620620079,204.0,72.4,44.0,83.0,2357.0,6.4,824082,521692,695506,686681,679845,677951,686555,664728,670231,54.1,,,,,,,,41,5,Curveball,1,1,1,1,1,1,1,1,Infield shade,Standard,338.0,0.0,0.0,64.6,5.5,,,0.0,88.0,0,0,0.564,0.436,26,30,27,30,3,2,6.0,1.0,5.0,1.0,4.22,-0.42,-0.42,58.9,-0.384937450252211,26.296174853553385,18.487647482142915,34.262953175786215,21.085396964189385
FF,2026-08-05,93.7,2.14,5.76,"Frazier, Adam",624428,669432,,ball,,,,,13.0,,R,L,L,BAL,LAA,B,,,0,0,2026,0.84,1.42,-1.3117573508683065,2.089260989238336,,,,0,6,Top,,,,,,,-10.733972683287016,-135.85973642802642,-6.700397884306764,12.752620439256498,29.77713005549025,-13.249335065129335,3.111179462,1.570127953,,,,94.1,2531.0,6.7,824806,665966,624413,702616,687952,683002,669236,681047,641933,53.8,,,,,,,,38,1,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,129.0,-0.005,0.044,,,,,-0.044,,2,-2,0.779,0.2209999999999999,28,34,29,35,2,1,7.0,1.0,5.0,4.0,1.2,0.84,0.84,24.0,,,,,
FF,2026-08-05,90.3,1.65,5.96,"Bregman, Alex",608324,641778,single,hit_into_play,,,,,2.0,Alex Bregman singles on a line drive to left fielder Tommy Edman. Seiya Suzuki scores.,R,R,L,CHC,LAD,X,7.0,line_drive,0,0,2026,0.92,1.22,0.0671002726024485,2.7974913999497755,,673548.0,,2,4,Bot,62.5,109.12,,,,,-5.848427653305,-131.32077574600223,-4.317471299503467,11.941745534736455,27.719605032559212,-17.32929221634841,3.126099081,1.57765748,185.0,99.8,11.0,89.6,2187.0,5.9,824646,676439,518692,500743,571970,605141,669242,681624,663656,54.64,0.903,0.86,0.9,1.0,1.0,0.0,4.0,39,1,4-Seam Fastball,5,1,5,1,1,6,6,1,Standard,Standard,143.0,0.033,0.685,72.0,7.0,,1.064,-0.685,99.8,4,4,0.908,0.908,31,32,31,32,3,2,7.0,1.0,7.0,1.0,1.58,0.92,-0.92,43.3,21.633644504617813,-4.601624367168021,23.3587356319303,36.340568298155375,32.161657679546735
SL,2026-08-05,82.9,2.05,5.82,"Jackson, Jeremiah",669236,672282,field_out,hit_into_play,,,,,5.0,"Jeremiah Jackson grounds out, shortstop Zach Neto to first baseman Nolan Schanuel.",R,R,L,BAL,LAA,X,6.0,ground_ball,2,1,2026,-0.34,-0.25,0.1295384649650436,2.246764437138851,,687952.0,,2,4,Bot,117.86,159.79,,,,,-3.674686121936236,-120.78801588805096,-1.0357239835596788,-2.66131869762396,21.558084476784234,-34.62643994807936,3.175246063,1.60246063,3.0,59.8,-44.0,83.2,2515.0,6.3,824806,518595,694384,624428,687093,687263,642350,545361,666139,54.25,0.176,0.158,0.0,1.0,0.0,0.0,2.0,30,4,Slider,3,0,3,0,0,3,3,0,Standard,Standard,301.0,-0.017,-0.292,79.2,8.2,,0.176,0.292,88.0,3,3,0.853,0.853,26,26,27,26,2,1,8.0,7.0,5.0,1.0,3.53,-0.34,0.34,37.1,12.983761073873994,-22.750267872574938,26.454149450061777,41.02133530820699,46.24905870319385
FF,2026-08-05,91.3,2.24,5.48,"Machado, Manny",592518,683352,field_out,hit_into_play,,,,,9.0,Manny Machado lines out to shortstop Geraldo Perdomo.,R,R,L,AZ,SD,X,6.0,line_drive,3,2,2026,0.47,1.5,0.4664992282681834,2.056056286719503,,,,2,6,Top,106.35,151.04,,,,,-5.399971447380863,-132.75507828707524,-5.744829125462755,6.734974773669953,30.147884003761803,-13.435126207070844,3.313910761,1.672440945,185.0,98.9,11.0,90.7,2405.0,6.1,825052,543510,682988,545121,694374,672695,663457,814439,682998,54.37,0.9,0.855,0.0,1.0,0.0,0.0,4.0,49,6,4-Seam Fastball,8,0,0,8,0,8,0,8,Standard,Standard,141.0,0.0,-0.303,82.3,8.4,,1.053,0.303,98.9,8,-8,0.996,0.004,22,33,23,34,3,2,5.0,1.0,6.0,1.0,1.25,0.47,-0.47,33.9,8.082663096876313,-4.762968103550275,27.103425549618866,43.85948025762079,36.16920003453377
FS,2026-08-05,81.2,1.28,5.43,"Pages, Andy",681624,684007,field_out,hit_into_play,,,,,3.0,Andy Pages flies out to center fielder Tyrone Taylor.,R,R,L,CHC,LAD,X,8.0,fly_ball,2,1,2026,0.95,0.44,0.7591306343017176,2.7624830562100016,,,660271.0,0,5,Top,159.9,45.85,,,,,-2.9904087368339765,-118.24835873339174,-0.0256745158119593,9.484234035559082,22.63420593812317,-28.29399523692095,3.23667979,1.633464567,387.0,99.1,33.0,81.2,1081.0,6.2,824646,608348,683737,663538,608324,621020,664023,621438,673548,54.26,0.297,0.536,0.0,1.0,0.0,0.0,5.0,43,4,Split-Finger,6,1,1,6,1,6,1,6,Standard,Standard,123.0,0.025,-0.288,75.4,7.8,,1.031,0.288,99.1,5,-5,0.91,0.0899999999999999,32,25,33,26,3,2,5.0,1.0,6.0,2.0,3.02,0.95,-0.95,37.3,10.600614727350736,-1.693726543091577,32.60915848020856,44.116491638914255,27.770466901845488
FF,2026-08-05,90.5,3.46,5.02,"Hayes, Ke'Bryan",663647,682052,,ball,,,,,12.0,,R,R,L,CIN,ATH,B,,,1,2,2026,1.27,0.69,1.955199772824744,3.558791831941546,,,,1,5,Bot,,,,,,,-6.617097947255658,-131.64626196782152,1.0311268786665253,16.237989348950915,30.04898413445284,-24.68422241622108,3.166469816,1.598031496,,,,92.2,2267.0,7.5,824482,641680,643446,622268,695720,675961,691016,703607,671732,53.02,,,,,,,,36,4,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,122.0,0.004,0.053,,,,,-0.053,,0,0,0.53,0.53,28,29,28,29,2,1,7.0,1.0,5.0,2.0,2.11,1.27,-1.27,20.4,,,,,
FF,2026-08-05,93.9,0.97,6.23,"Clemens, Kody",665019,702070,,foul,,,,,11.0,,R,L,L,KC,MIN,S,,,1,2,2026,0.41,1.5,-0.0815415001190349,3.421439879890648,,,,2,6,Top,,,,,,,-3.618044738915344,-136.68455568544408,-4.735326273896975,5.958148096527203,29.841230616046712,-12.54324551209103,3.211228675,1.620620079,75.0,81.7,6.0,94.1,2416.0,6.3,824082,521692,695506,686681,679845,677951,686555,664728,670231,54.15,,,,,,,,41,4,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shade,Standard,158.0,0.0,0.0,71.9,6.3,,,0.0,88.0,0,0,0.564,0.436,26,30,27,30,3,2,6.0,1.0,5.0,1.0,1.08,0.41,0.41,52.9,9.10455226771266,10.15646412814876,19.90903134962556,35.846896155612264,27.10310414037015
CH,2026-08-05,84.9,1.72,5.95,"Suzuki, Seiya",673548,641778,double,hit_into_play,,,,,6.0,Seiya Suzuki doubles (20) on a line drive to left fielder Tommy Edman.,R,R,L,CHC,LAD,X,7.0,line_drive,2,1,2026,1.3,0.74,0.3161739298952422,2.199403628863505,,,,2,4,Bot,46.86,123.84,,,,,-5.831170233400552,-123.47620794509612,-3.6922876085136194,14.413237494777391,24.237670153034763,-24.11390012524052,3.177878937,1.60378937,171.0,93.4,11.0,84.3,1692.0,5.9,824646,676439,518692,500743,571970,605141,669242,681624,663656,54.62,0.729,0.676,1.25,1.0,1.0,1.0,4.0,38,4,Changeup,5,1,5,1,1,5,5,1,Standard,Standard,129.0,0.008,0.512,77.2,7.6,,0.819,-0.512,93.4,4,4,0.9,0.9,31,31,31,32,3,2,7.0,1.0,7.0,1.0,2.43,1.3,-1.3,33.8,13.857723416745564,-13.778366046361231,30.907993492983053,39.665975158086646,44.58499442389186
FF,2026-08-05,92.0,2.07,5.83,"Jackson, Jeremiah",669236,672282,,ball,,,,,12.0,,R,R,L,BAL,LAA,B,,,1,1,2026,0.83,1.21,1.6205293122934987,2.955475485248007,,687952.0,,2,4,Bot,,,,,,,-2.9534588639880046,-134.02809628211656,-3.9598262567220575,10.673529232292962,28.197114292188328,-16.92307619648159,3.175246063,1.60246063,,,,92.2,1989.0,6.3,824806,518595,694384,624428,687093,687263,642350,545361,666139,54.19,,,,,,,,30,3,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,138.0,0.001,0.033,,,,,-0.033,,3,3,0.852,0.852,26,26,27,26,2,1,8.0,7.0,5.0,1.0,1.47,0.83,-0.83,35.0,,,,,
FF,2026-08-05,92.6,2.26,5.77,"Siri, Jose",642350,669432,home_run,hit_into_play,,,,,2.0,Jose Siri homers (6) on a fly ball to left center field.,R,R,L,BAL,LAA,X,,fly_ball,0,2,2026,1.04,1.25,0.0950068841927653,3.075936535658852,,,,0,6,Top,66.97,46.05,,,,,-7.774848964677744,-134.6349888178835,-3.674202586886554,14.299632037497332,29.428400623003206,-16.3060645697916,3.305134514,1.668011811,405.0,105.5,37.0,92.9,2494.0,6.5,824806,665966,624413,702616,687952,683002,669236,681047,641933,53.99,0.629,1.252,2.0,1.0,0.0,3.0,6.0,37,3,4-Seam Fastball,3,0,0,3,1,3,1,3,Standard,Standard,127.0,-0.094,1.211,78.1,7.7,,2.453,-1.211,105.5,3,-3,0.873,0.127,28,30,29,31,2,1,7.0,1.0,5.0,1.0,1.41,1.04,-1.04,22.9,17.14643677624912,-6.946125767781838,28.67973967839863,37.36326008168314,37.01690996123007
SL,2026-08-05,75.6,3.6,4.89,"Hayes, Ke'Bryan",663647,682052,,foul,,,,,8.0,,R,R,L,CIN,ATH,S,,,1,1,2026,-0.9,-0.2,-0.1125083874770698,2.031786217105512,,,,1,5,Bot,,,,,,,-6.117553674398599,-109.93986784339565,1.7969512957862706,-6.137304056225613,20.26998872105112,-34.323513846369416,3.166469816,1.598031496,67.0,81.1,4.0,76.9,2455.0,7.3,824482,641680,643446,622268,695720,675961,691016,703607,671732,53.17,,,,,,,,36,3,Slider,1,1,1,1,1,1,1,1,Standard,Standard,276.0,-0.006,-0.072,76.0,7.8,,,0.072,88.0,0,0,0.536,0.536,28,29,28,29,2,1,7.0,1.0,5.0,2.0,4.2,-0.9,0.9,14.5,16.24645492170558,-25.02052808811601,26.95828013392495,39.59232916140564,56.05230492135265
FF,2026-08-05,91.3,1.96,5.6,"Machado, Manny",592518,683352,,called_strike,,,,,7.0,,R,R,L,AZ,SD,S,,,3,1,2026,0.32,1.42,-0.4671043425437701,2.0827191036841537,,,,2,6,Top,,,,,,,-6.708314491896022,-132.64811858240114,-5.800801467437616,5.30580941534752,29.665415907782297,-14.353226176243286,3.313910761,1.672440945,,,,90.8,2352.0,6.2,825052,543510,682988,545121,694374,672695,663457,814439,682998,54.32,,,,,,,,49,5,4-Seam Fastball,8,0,0,8,0,8,0,8,Standard,Standard,146.0,0.0,-0.097,,,,,0.097,,8,-8,0.996,0.004,22,33,23,34,3,2,5.0,1.0,6.0,1.0,1.33,0.32,-0.32,39.3,,,,,
FF,2026-08-05,90.3,1.24,5.41,"Pages, Andy",681624,684007,,ball,,,,,12.0,,R,R,L,CHC,LAD,B,,,1,1,2026,1.08,1.51,0.979098312718816,3.777735923285515,,,660271.0,0,5,Top,,,,,,,-2.9903094825944505,-131.44473755918327,-1.2170246355404264,13.207139199111632,28.46200590197841,-14.661619139957288,3.23667979,1.633464567,,,,89.9,2538.0,6.1,824646,608348,683737,663538,608324,621020,664023,621438,673548,54.41,,,,,,,,43,3,4-Seam Fastball,6,1,1,6,1,6,1,6,Standard,Standard,141.0,-0.005,0.055,,,,,-0.055,,5,-5,0.915,0.0849999999999999,32,25,33,26,3,2,5.0,1.0,6.0,2.0,1.29,1.08,-1.08,37.1,,,,,
CU,2026-08-05,80.7,1.25,6.43,"Clemens, Kody",665019,702070,,called_strike,,,,,7.0,,R,L,L,KC,MIN,S,,,1,1,2026,-0.7,-0.82,-0.5249493108479265,1.6103937541989728,,,,2,6,Top,,,,,,,-2.538630734927065,-117.57161564261727,-2.1921251464463625,-5.953801861249671,23.379632334812907,-39.554493915775,3.211228675,1.620620079,,,,80.4,2338.0,6.1,824082,521692,695506,686681,679845,677951,686555,664728,670231,54.39,,,,,,,,41,3,Curveball,1,1,1,1,1,1,1,1,Infield shade,Standard,348.0,0.004,-0.066,,,,,0.066,,0,0,0.56,0.4399999999999999,26,30,27,30,3,2,6.0,1.0,5.0,1.0,4.33,-0.7,-0.7,56.3,,,,,
CH,2026-08-05,85.7,2.25,5.69,"Siri, Jose",642350,669432,,foul,,,,,14.0,,R,R,L,BAL,LAA,S,,,0,1,2026,1.05,0.06,0.0157746063462749,1.4601709278992776,,,,0,6,Top,,,,,,,-7.430797407562558,-124.65688555883072,-3.660794813754642,12.389532913277629,24.04073123007773,-31.016718507018425,3.305134514,1.668011811,5.0,79.6,-20.0,86.7,1525.0,6.9,824806,665966,624413,702616,687952,683002,669236,681047,641933,53.64,,,,,,,,37,2,Changeup,3,0,0,3,0,3,0,3,Standard,Standard,115.0,0.006,-0.054,64.9,8.6,,,0.054,88.0,3,-3,0.867,0.133,28,30,29,31,2,1,7.0,1.0,5.0,1.0,3.03,1.05,-1.05,21.9,19.23537928364816,-17.6513913544276,36.13101951726179,37.8016814765085,40.873523379622725
CU,2026-08-05,68.7,1.87,6.19,"Jackson, Jeremiah",669236,672282,,called_strike,,,,,5.0,,R,R,L,BAL,LAA,S,,,1,0,2026,-1.18,-1.06,0.0013120848990544,2.090543860071416,,687952.0,,2,4,Bot,,,,,,,-1.5467203037224018,-99.9603479246149,2.1364735574959832,-7.545047179913343,17.971272139274554,-39.86512105427957,3.175246063,1.60246063,,,,68.2,2508.0,6.2,824806,518595,694384,624428,687093,687263,642350,545361,666139,54.32,,,,,,,,30,2,Curveball,3,0,3,0,0,3,3,0,Standard,Standard,320.0,-0.001,-0.045,,,,,0.045,,3,3,0.853,0.853,26,26,27,26,2,1,8.0,7.0,5.0,1.0,5.94,-1.18,1.18,45.0,,,,,
FC,2026-08-05,86.8,3.49,5.08,"Hayes, Ke'Bryan",663647,682052,,ball,,,,,12.0,,R,R,L,CIN,ATH,B,,,0,1,2026,0.51,0.63,0.9792055365118546,4.279367921450367,,,,1,5,Bot,,,,,,,-7.118696929104027,-126.21400771272528,3.214514520943717,6.914489820023614,26.99270753270813,-26.423011208296412,3.166469816,1.598031496,,,,88.2,2370.0,7.3,824482,641680,643446,622268,695720,675961,691016,703607,671732,53.18,,,,,,,,36,2,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,142.0,0.002,0.033,,,,,-0.033,,0,0,0.534,0.534,28,29,28,29,2,1,7.0,1.0,5.0,2.0,2.41,0.51,-0.51,21.7,,,,,
FF,2026-08-05,91.2,2.07,5.63,"Machado, Manny",592518,683352,,foul,,,,,4.0,,R,R,L,AZ,SD,S,,,3,0,2026,0.3,1.32,-0.4250777225077649,2.307824492962641,,,,2,6,Top,,,,,,,-6.8312311696784525,-132.67560725482716,-5.110830922035058,5.0233247924991,28.554866400863084,-15.674543319776117,3.313910761,1.672440945,3.0,76.6,-44.0,90.9,2333.0,6.2,825052,543510,682988,545121,694374,672695,663457,814439,682998,54.35,,,,,,,,49,4,4-Seam Fastball,8,0,0,8,0,8,0,8,Standard,Standard,144.0,0.001,-0.065,74.6,8.3,,,0.065,88.0,8,-8,0.995,0.005,22,33,23,34,3,2,5.0,1.0,6.0,1.0,1.42,0.3,-0.3,37.7,16.649618627682397,-10.180438956002495,25.94083829700514,33.59874617687019,35.9233344423218
